cellLabelInImage,X,Y,cluster,patient_id
,1267.143,833.2524,22,39
,645.2621,842.6553,13,39
,984.2333,842.1556,10,39
,1031.172,927.68,10,39
,1328.207,940.4202,22,39
,459.5141,967.9884,15,39
,559.3105,973.037,22,39
,618.2051,996.7607,10,39
,706.5139,1030.071,10,39
,785.1279,1048.686,19,39
,949.3655,1055.503,10,39
,818.2906,1064.747,22,39
,1014.406,1070.023,10,39
,836.6044,1072.051,22,39
,1080.491,1087.824,10,39
,657.367,1093.459,10,39
,818.3625,1104.888,10,39
,597.5783,1128.328,10,39
,574.9812,1143.919,10,39
,569.417,1177.078,13,39
,338.5673,1190.769,14,39
,1209.072,1313.794,10,39
,1038.527,1360.682,10,39
,1199.647,1366.34,10,39
,704.0,1471.62,10,39
,741.9318,1497.189,10,39
,1112.449,1511.309,17,39
,1603.841,1534.079,17,39
,948.12,1560.26,10,39
,1452.357,1591.118,10,39
,1718.481,1595.582,17,39
,1014.83,1676.28,19,39
,1601.435,1799.802,17,39
,1881.551,1809.954,17,39
,1791.885,1809.037,17,39
,1250.123,1839.94,10,39
,1870.285,1858.112,17,39
,471.875,1932.256,10,39
,993.205,15.60791,15,39
,1402.858,18.02722,4,39
,1422.813,20.26374,1,39
,1045.789,32.15646,15,39
,989.225,33.0,15,39
,1872.448,34.26715,16,39
,1523.04,47.3683,10,39
,1672.639,50.58607,1,39
,1094.393,55.14107,15,39
,1538.789,57.32727,10,39
,247.592,67.47701,0,39
,1562.953,68.14493,13,39
,1544.937,71.77622,1,39
,389.7035,73.94477,1,39
,282.3553,75.74116,15,39
,419.2569,91.68807,15,39
,1297.811,92.70306,8,39
,1173.615,97.30545,13,39
,2008.524,105.9146,20,39
,1654.874,118.8102,16,39
,1392.086,120.9139,8,39
,408.4487,126.1103,15,39
,274.753,133.7861,15,39
,1003.947,137.0503,16,39
,1665.902,137.3884,1,39
,34.56022,139.5882,10,39
,1629.871,144.7948,10,39
,107.1367,151.0046,1,39
,1722.358,151.8766,1,39
,1951.533,153.0962,15,39
,46.38065,152.4129,20,39
,1865.318,154.1415,23,39
,1504.422,166.5736,10,39
,259.9304,167.0167,15,39
,407.2915,167.9063,15,39
,1970.054,189.8199,9,39
,1335.481,197.0524,20,39
,1534.234,199.1606,19,39
,1755.904,199.333,8,39
,1685.285,203.3321,10,39
,1730.165,213.5653,13,39
,1301.455,218.0018,15,39
,1515.158,221.2008,15,39
,944.6509,228.0,15,39
,1161.864,247.9842,20,39
,160.4792,251.8333,15,39
,993.4514,252.2343,1,39
,1451.405,254.173,21,39
,984.6783,257.7913,1,39
,1156.291,263.0823,22,39
,1510.11,262.8527,1,39
,1179.418,267.1418,20,39
,1534.191,267.7702,13,39
,1769.521,267.7052,20,39
,1469.864,272.4022,14,39
,1504.07,276.1308,20,39
,1731.167,278.5623,14,39
,1519.398,285.1211,13,39
,1535.354,283.935,13,39
,1017.797,290.3564,15,39
,1436.25,289.6085,9,39
,1496.844,291.304,22,39
,1460.521,293.018,9,39
,117.7434,295.6191,1,39
,73.40763,302.2702,1,39
,2041.818,320.671,1,39
,1492.442,320.8571,13,39
,5.651163,326.3547,1,39
,1518.772,325.0093,16,39
,396.4891,327.7541,0,39
,1503.161,331.9153,13,39
,1336.353,342.5425,9,39
,1551.802,355.7107,10,39
,1508.968,357.1075,20,39
,1671.753,365.6385,13,39
,1369.654,365.6995,9,39
,1879.394,375.445,15,39
,1624.055,380.2581,15,39
,205.63,384.9244,15,39
,260.3319,388.9332,18,39
,1100.199,421.8946,9,39
,1521.594,419.5786,14,39
,1701.266,421.5836,9,39
,1654.24,426.0886,22,39
,1140.088,435.4211,15,39
,1537.89,438.6012,20,39
,259.1399,440.7563,14,39
,1153.639,441.8795,15,39
,1907.123,444.8911,15,39
,1147.016,453.3411,15,39
,1503.548,453.8612,20,39
,1559.468,456.3636,15,39
,1193.549,458.7451,15,39
,713.0,465.6515,15,39
,1510.423,467.1165,20,39
,1935.069,471.8519,15,39
,1475.203,482.3236,18,39
,1544.589,486.1023,20,39
,1897.03,485.3771,14,39
,860.5516,489.7467,15,39
,1612.025,497.6443,20,39
,1536.327,501.119,20,39
,1676.689,500.4517,9,39
,1830.676,500.0319,9,39
,117.6,500.9925,14,39
,141.6296,500.9725,20,39
,307.7309,501.2394,0,39
,962.6278,517.3077,20,39
,1919.951,528.1103,1,39
,589.6178,528.7273,1,39
,1435.507,531.3448,14,39
,1780.912,531.2198,9,39
,1506.905,534.283,14,39
,1073.741,533.9529,9,39
,725.8788,536.1667,20,39
,1670.937,541.8509,12,39
,203.9314,539.9118,14,39
,405.352,541.2602,1,39
,714.277,549.6622,15,39
,1471.35,552.9628,14,39
,749.4313,557.6991,16,39
,799.4312,558.3716,15,39
,1921.572,560.6889,15,39
,635.9847,563.6005,15,39
,814.4715,565.9675,15,39
,443.2084,574.1242,14,39
,68.5835,582.9057,14,39
,1168.097,585.9732,15,39
,962.2463,590.7094,20,39
,94.33518,591.6316,8,39
,170.3987,597.5342,9,39
,1808.666,598.1089,14,39
,962.4553,616.3346,18,39
,153.5452,620.0234,14,39
,746.6741,629.3593,1,39
,101.9385,632.881,14,39
,1116.57,632.9114,18,39
,1298.489,633.2771,20,39
,477.4926,634.1239,15,39
,420.3278,634.4858,9,39
,1898.811,645.787,1,39
,1789.703,649.1364,16,39
,756.5448,653.2761,1,39
,1804.188,653.9758,15,39
,292.7153,657.3681,9,39
,336.0023,657.3628,9,39
,1682.842,663.5809,9,39
,269.7353,665.0063,9,39
,753.9101,665.7865,1,39
,77.74206,667.2785,9,39
,1670.456,668.2653,9,39
,928.8605,672.6047,15,39
,1708.091,672.6969,18,39
,340.0729,674.2812,9,39
,248.7785,677.3354,9,39
,304.5206,680.0564,9,39
,1677.392,683.074,10,39
,267.9592,690.2469,1,39
,599.2162,692.484,18,39
,1691.714,689.4879,15,39
,203.4329,699.1341,14,39
,1336.938,699.8298,16,39
,677.1795,699.6154,20,39
,1733.306,702.3431,13,39
,586.2383,704.4369,15,39
,660.4019,709.1589,20,39
,1186.693,709.9165,15,39
,1293.739,711.0616,15,39
,1011.172,714.4731,15,39
,55.5483,716.9048,14,39
,1200.8,720.6667,20,39
,1316.422,722.0672,18,39
,499.8178,724.0698,15,39
,626.6,724.127,15,39
,965.6057,725.0436,20,39
,1879.895,733.5414,14,39
,248.2833,728.27,9,39
,543.3063,728.4564,21,39
,1665.38,729.2178,15,39
,677.7096,731.5993,13,39
,1766.396,733.7771,13,39
,937.2349,738.5572,15,39
,1800.565,742.0494,14,39
,1293.996,742.9655,15,39
,312.8498,744.1646,1,39
,867.5035,746.617,22,39
,256.7082,752.2579,1,39
,40.18947,756.0175,15,39
,240.3686,756.4665,9,39
,663.5279,759.6294,1,39
,764.1638,759.4972,1,39
,1220.847,765.4352,15,39
,1068.823,766.4764,20,39
,1018.683,769.7941,1,39
,1987.107,774.9848,15,39
,430.9529,776.1686,15,39
,651.5054,774.9459,10,39
,940.3624,783.9799,13,39
,788.4918,788.582,8,39
,933.2232,794.8136,20,39
,1796.671,795.1726,14,39
,33.92776,796.4867,15,39
,216.1337,797.7733,9,39
,1080.9,800.1782,15,39
,449.1933,802.3361,15,39
,477.7994,807.255,15,39
,1063.197,808.5937,15,39
,524.8206,811.866,15,39
,1115.02,812.9949,20,39
,942.9378,812.0267,20,39
,448.6059,817.7586,15,39
,557.3895,820.7921,1,39
,1835.726,820.1149,20,39
,1792.396,820.7096,18,39
,1001.932,830.8602,1,39
,624.0,842.5,13,39
,1315.189,842.2951,1,39
,161.3971,847.5407,9,39
,152.5676,855.1261,9,39
,1006.473,854.9905,1,39
,647.2818,861.2643,20,39
,68.59884,862.2829,14,39
,789.9184,863.1986,1,39
,807.2448,867.1829,19,39
,147.3286,868.4714,14,39
,469.5491,874.5121,14,39
,831.2828,882.5488,1,39
,134.9459,882.9316,14,39
,569.1594,882.6486,1,39
,1072.777,892.4326,8,39
,132.9787,896.8298,14,39
,227.6311,901.4587,15,39
,527.3982,903.6814,1,39
,576.7764,904.357,1,39
,407.0113,917.4931,13,39
,1356.948,918.6678,1,39
,82.94672,921.959,13,39
,623.6376,930.6115,1,39
,1359.777,935.5541,1,39
,649.7085,937.5948,1,39
,2015.154,945.5823,20,39
,630.8744,951.9163,8,39
,583.5,955.1967,13,39
,185.5539,957.4395,15,39
,677.7905,957.1284,10,39
,2016.148,962.9214,9,39
,482.5461,963.6494,14,39
,901.2353,963.5943,10,39
,1971.339,965.8548,15,39
,23.40233,972.7568,14,39
,397.7763,972.6184,1,39
,204.3441,975.4455,15,39
,545.1381,981.4527,10,39
,1988.425,982.5121,15,39
,475.4681,984.633,18,39
,327.9379,990.6326,14,39
,537.0283,992.7453,16,39
,1839.189,992.3194,15,39
,977.0336,993.8076,1,39
,852.5942,998.8927,19,39
,1029.19,1000.277,4,39
,521.2472,1013.723,1,39
,453.1949,1018.787,14,39
,468.285,1020.416,14,39
,255.5528,1024.323,18,39
,782.9856,1030.405,1,39
,1243.092,1032.004,15,39
,764.0892,1035.325,1,39
,247.3862,1035.789,18,39
,1911.324,1043.993,0,39
,426.7333,1047.305,14,39
,394.5993,1047.254,13,39
,250.7516,1053.374,1,39
,437.2421,1056.882,14,39
,852.9967,1060.358,20,39
,974.3717,1057.818,1,39
,213.1133,1060.407,1,39
,928.6721,1062.303,1,39
,1924.8,1061.481,15,39
,795.2188,1066.488,8,39
,288.6228,1067.805,16,39
,386.558,1072.188,14,39
,880.5291,1074.273,1,39
,946.5972,1074.58,20,39
,2001.032,1076.618,20,39
,817.6667,1081.842,10,39
,27.85336,1083.214,1,39
,448.2334,1082.994,14,39
,549.8536,1085.033,14,39
,1982.659,1086.472,1,39
,386.0278,1090.358,14,39
,1049.754,1090.345,1,39
,258.6629,1092.377,1,39
,357.5502,1092.279,14,39
,486.3314,1090.66,14,39
,519.2857,1096.221,20,39
,502.7679,1099.637,14,39
,458.7302,1101.345,14,39
,26.78235,1103.894,1,39
,1359.903,1106.723,1,39
,1127.677,1109.896,15,39
,1046.907,1115.468,22,39
,1000.842,1118.803,15,39
,509.6138,1121.953,14,39
,532.4403,1127.167,8,39
,632.7869,1128.472,18,39
,142.0444,1133.747,14,39
,969.7615,1136.369,10,39
,476.6667,1144.198,16,39
,89.47739,1149.809,9,39
,530.8565,1149.803,14,39
,793.1739,1150.557,1,39
,659.8627,1153.029,18,39
,563.4292,1152.77,18,39
,1193.482,1153.002,22,39
,293.5661,1160.62,14,39
,1874.404,1167.212,15,39
,308.9197,1168.456,14,39
,204.8372,1169.011,9,39
,369.5536,1171.911,14,39
,659.0643,1174.702,20,39
,384.5681,1178.958,14,39
,1262.963,1176.598,13,39
,1005.75,1181.76,15,39
,1189.822,1186.761,9,39
,310.0425,1186.877,15,39
,1939.464,1187.012,1,39
,672.8537,1191.152,1,39
,1237.991,1190.938,14,39
,1287.739,1198.853,10,39
,1001.317,1208.74,20,39
,471.6547,1208.919,18,39
,346.5905,1210.936,12,39
,924.578,1212.97,15,39
,937.4861,1213.861,9,39
,1296.424,1214.393,10,39
,1757.056,1216.123,10,39
,1166.275,1220.408,20,39
,304.0,1223.376,14,39
,426.5913,1223.465,15,39
,1130.695,1222.811,9,39
,685.1552,1225.453,1,39
,465.3026,1226.355,14,39
,206.0589,1227.149,14,39
,171.1135,1232.69,1,39
,915.1364,1235.238,15,39
,372.6114,1238.062,14,39
,890.7023,1239.038,8,39
,1080.405,1242.525,15,39
,284.0848,1244.221,9,39
,401.6573,1247.641,15,39
,541.7299,1252.61,8,39
,461.5722,1253.756,15,39
,874.9515,1256.286,14,39
,322.8571,1258.641,14,39
,369.9944,1258.522,20,39
,268.3526,1269.476,9,39
,357.726,1267.678,20,39
,1050.237,1274.885,22,39
,1649.858,1281.236,16,39
,514.8966,1283.38,15,39
,1103.689,1296.326,18,39
,403.2385,1299.634,15,39
,582.0502,1304.515,15,39
,233.5227,1309.477,15,39
,426.6741,1309.983,15,39
,826.0444,1310.32,15,39
,528.6853,1313.071,15,39
,573.9886,1319.754,15,39
,191.8582,1323.552,18,39
,471.9674,1324.102,14,39
,1206.176,1325.303,20,39
,1135.808,1327.597,15,39
,701.9099,1328.326,1,39
,848.0417,1334.708,15,39
,1215.294,1340.858,20,39
,552.995,1357.795,15,39
,388.375,1359.9,15,39
,989.2607,1361.691,20,39
,336.5745,1368.89,14,39
,260.0043,1382.715,20,39
,321.1426,1383.027,1,39
,903.6781,1388.411,15,39
,476.4611,1389.58,15,39
,1053.619,1390.032,1,39
,1174.948,1391.274,1,39
,304.4543,1392.424,15,39
,523.3301,1401.107,1,39
,104.1846,1399.018,8,39
,891.3964,1403.072,14,39
,417.3481,1413.428,15,39
,946.3061,1413.327,12,39
,534.2333,1420.98,14,39
,1061.483,1425.931,21,39
,177.7051,1428.987,19,39
,1017.278,1429.432,1,39
,393.9409,1432.245,18,39
,521.3729,1436.107,1,39
,854.2567,1448.713,14,39
,1057.843,1461.027,13,39
,591.508,1462.9,18,39
,242.6515,1465.051,15,39
,939.8235,1467.294,14,39
,598.7748,1486.407,15,39
,68.34868,1495.171,1,39
,498.6049,1502.085,8,39
,847.375,1508.904,18,39
,1024.704,1510.158,1,39
,380.2971,1512.37,15,39
,66.41164,1512.85,8,39
,261.339,1514.898,1,39
,487.7552,1523.888,15,39
,902.5694,1524.942,14,39
,1155.524,1534.996,21,39
,161.7292,1539.41,1,39
,259.8911,1546.478,1,39
,85.92111,1552.151,18,39
,620.9764,1560.0,15,39
,973.8535,1559.889,15,39
,970.2682,1573.962,1,39
,1023.28,1595.262,1,39
,931.053,1595.879,15,39
,872.2946,1603.946,15,39
,909.515,1604.533,15,39
,776.4137,1606.349,15,39
,1378.322,1605.624,22,39
,1017.787,1607.801,1,39
,1372.945,1620.452,15,39
,1014.916,1622.89,1,39
,833.0156,1629.271,18,39
,946.9708,1640.948,1,39
,1181.693,1641.199,8,39
,623.0831,1643.494,1,39
,151.962,1645.867,1,39
,815.0199,1654.973,15,39
,34.9738,1660.745,1,39
,1031.549,1661.059,1,39
,142.4058,1672.628,1,39
,97.09862,1685.543,1,39
,1152.619,1689.545,1,39
,437.0175,1692.947,15,39
,1022.725,1694.838,13,39
,1130.174,1708.286,1,39
,1163.163,1713.303,1,39
,994.933,1713.433,8,39
,592.0017,1721.199,18,39
,1028.89,1729.56,1,39
,1050.401,1728.636,10,39
,538.9185,1734.919,14,39
,1368.075,1735.634,18,39
,1130.013,1742.538,1,39
,73.9464,1745.312,1,39
,982.4595,1745.392,1,39
,26.46795,1752.701,1,39
,1473.016,1758.755,15,39
,735.3762,1758.838,1,39
,1249.243,1762.171,1,39
,1271.022,1764.039,10,39
,1427.755,1766.819,1,39
,1036.289,1768.808,1,39
,1287.909,1774.432,1,39
,151.8551,1780.23,10,39
,1247.797,1782.318,13,39
,1378.313,1787.993,1,39
,955.9511,1791.019,1,39
,1338.148,1791.615,13,39
,1303.858,1793.419,10,39
,425.981,1794.705,14,39
,691.6473,1798.243,14,39
,1129.505,1800.584,1,39
,1402.792,1799.604,1,39
,1388.0,1801.6,1,39
,1283.795,1805.018,10,39
,1149.284,1807.129,1,39
,447.7103,1807.92,8,39
,878.7756,1810.94,1,39
,1168.394,1834.323,1,39
,461.9635,1839.616,1,39
,163.4978,1845.883,15,39
,1175.243,1847.699,1,39
,1345.047,1847.565,1,39
,555.3589,1852.648,1,39
,66.33981,1854.84,15,39
,1322.045,1854.173,8,39
,1155.945,1854.947,18,39
,629.8465,1860.931,1,39
,485.1657,1863.003,14,39
,1239.77,1866.896,10,39
,1675.32,1870.617,1,39
,184.3402,1886.049,6,39
,989.1898,1890.207,1,39
,887.654,1890.201,15,39
,664.4301,1893.355,1,39
,467.9821,1896.036,1,39
,511.2745,1896.68,10,39
,1494.844,1905.172,1,39
,610.6253,1906.109,1,39
,909.1909,1912.108,1,39
,1601.036,1913.863,14,39
,430.5635,1910.954,1,39
,1015.849,1920.758,1,39
,1146.115,1926.608,18,39
,1243.379,1932.543,1,39
,415.6704,1944.099,10,39
,532.6959,1947.696,1,39
,863.1506,1950.38,1,39
,458.8884,1951.636,10,39
,757.0211,1953.283,1,39
,655.584,1953.735,1,39
,479.0,1955.146,10,39
,1224.919,1960.282,10,39
,370.0,1960.694,18,39
,424.2768,1963.5,19,39
,327.9172,1981.632,1,39
,1519.395,1986.11,1,39
,702.6792,1993.519,1,39
,1538.382,1998.363,1,39
,764.9433,2009.18,1,39
,280.3333,2015.419,1,39
,652.4828,2015.47,1,39
,1548.443,2019.028,1,39
,1132.926,2023.417,20,39
,787.3622,2029.929,1,39
,931.707,2036.129,1,39
,829.7051,2043.962,1,39
,952.574,2041.242,1,39
,1607.736,9.666667,10,39
,1631.872,45.61521,8,39
,1625.154,68.42424,10,39
,1265.182,204.3811,18,39
,1918.652,505.602,18,39
,111.6419,845.8243,18,39
,603.6018,1149.58,10,39
,1716.846,1777.944,18,39
,1551.303,7.59761,10,39
,1617.561,29.72505,10,39
,648.2951,456.8033,3,39
,1589.527,599.8822,10,39
,835.8219,1056.479,22,39
,1788.392,1112.368,12,39
,1695.778,1200.968,12,39
,1669.925,1315.2,12,39
,936.0753,1406.57,12,39
,607.4759,1714.795,12,39
,909.1836,488.709,16,39
,1353.675,820.9169,16,39
,1222.032,1295.362,16,39
,1069.111,8.701847,0,39
,1971.115,7.105505,0,39
,926.7258,32.66292,9,39
,143.5753,36.83836,1,39
,1996.715,39.11073,16,39
,1963.17,48.95023,16,39
,1894.331,48.96805,8,39
,1027.825,51.88911,8,39
,908.3617,52.56738,9,39
,672.6801,63.36029,11,39
,1982.455,66.01978,23,39
,103.1403,73.11688,0,39
,902.9231,73.54487,9,39
,1864.876,74.41345,7,39
,2012.054,75.84831,16,39
,1986.976,83.64634,16,39
,1930.984,95.30168,21,39
,587.7512,94.97059,11,39
,1083.077,96.70467,0,39
,980.144,97.74,7,39
,740.0317,102.6746,7,39
,245.196,103.2158,0,39
,651.6801,108.5685,7,39
,928.2811,117.3373,11,39
,630.75,123.0338,9,39
,871.0084,123.9367,10,39
,1941.117,129.7626,8,39
,367.6609,133.0115,0,39
,563.5261,137.227,0,39
,1813.288,137.2458,7,39
,1886.649,140.0325,9,39
,645.6732,144.8771,9,39
,433.2545,147.7812,7,39
,592.3768,147.028,11,39
,1167.248,148.9845,8,39
,1974.443,148.8111,16,39
,529.084,154.6437,11,39
,1071.374,160.3805,0,39
,1936.318,172.2309,0,39
,1903.41,174.1725,7,39
,1176.518,180.8908,0,39
,1877.23,182.1859,9,39
,574.8627,183.7041,11,39
,369.8975,188.7131,7,39
,1154.527,190.7253,7,39
,485.516,193.9954,7,39
,414.1242,200.5394,0,39
,1888.534,206.7652,11,39
,1151.232,210.8531,0,39
,1843.451,214.8036,21,39
,1201.779,218.2848,7,39
,1047.536,219.9934,7,39
,427.687,223.633,0,39
,1003.28,226.5804,11,39
,366.4576,233.3612,7,39
,312.3261,238.2717,7,39
,1251.125,243.2915,0,39
,1305.985,245.3898,8,39
,1978.499,248.1019,9,39
,1031.495,249.819,9,39
,1420.459,251.2305,21,39
,276.6258,253.8344,0,39
,1104.247,255.1634,7,39
,198.688,257.4511,11,39
,1218.041,256.6583,7,39
,1817.867,268.0229,11,39
,1126.325,267.7092,7,39
,1259.318,268.8182,7,39
,1927.374,268.1215,11,39
,1300.175,271.0994,9,39
,1077.154,273.1453,7,39
,369.3388,277.6612,15,39
,235.4788,281.8466,0,39
,1033.2,285.92,7,39
,835.135,287.435,3,39
,1962.701,288.4718,9,39
,976.1536,290.9143,11,39
,950.0971,295.2222,16,39
,1171.169,298.4496,8,39
,1827.314,299.7704,9,39
,268.141,301.3279,7,39
,1072.533,302.5708,9,39
,1121.579,302.4143,7,39
,242.5546,310.1561,7,39
,1312.841,312.9903,9,39
,385.5472,314.7358,0,39
,1219.384,314.8226,7,39
,1189.205,317.8734,0,39
,149.9044,319.6838,0,39
,1806.434,320.4265,14,39
,1410.497,321.4075,9,39
,1883.154,319.3805,11,39
,1049.841,324.7191,9,39
,1957.034,325.0016,9,39
,1231.209,328.3023,11,39
,1859.229,328.4251,11,39
,369.6892,330.4343,0,39
,1715.033,332.5,11,39
,1747.751,338.3997,13,39
,411.052,340.461,16,39
,267.4575,342.731,7,39
,956.9606,342.0408,21,39
,1214.029,341.639,11,39
,860.5097,342.8499,9,39
,922.43,345.7874,7,39
,1293.165,345.3254,9,39
,106.7473,346.3694,13,39
,1937.782,344.9909,9,39
,359.6452,349.3978,0,39
,1836.918,351.887,9,39
,1180.433,356.3792,16,39
,1076.55,356.6316,9,39
,248.6484,361.1968,7,39
,1019.394,361.0549,11,39
,1117.498,364.0182,9,39
,2031.711,364.4408,9,39
,948.9499,371.3703,7,39
,897.2017,373.916,11,39
,1495.067,379.4498,9,39
,1644.21,380.4719,15,39
,1056.813,385.6569,11,39
,1900.46,386.0511,9,39
,1157.307,392.3852,3,39
,1704.33,393.3207,16,39
,1754.919,394.6114,23,39
,366.2401,394.1474,0,39
,1116.853,395.6259,11,39
,234.0398,397.2159,15,39
,1090.925,397.5776,12,39
,1274.823,396.8209,9,39
,959.6575,399.5095,9,39
,291.4505,400.4204,14,39
,1485.282,401.1706,9,39
,1320.509,403.6574,16,39
,1597.226,405.5689,18,39
,198.1686,406.7384,11,39
,925.3354,406.9325,11,39
,1015.85,407.6614,11,39
,1046.771,409.85,9,39
,1450.639,410.0498,11,39
,381.4038,409.3636,9,39
,417.512,409.8397,9,39
,845.6857,411.1048,7,39
,1879.436,411.416,9,39
,807.6547,413.0114,16,39
,251.8496,413.0373,18,39
,1366.908,415.5761,9,39
,1629.942,415.4974,7,39
,1265.357,419.202,9,39
,1910.325,418.7887,12,39
,1421.224,421.6422,11,39
,1477.64,424.843,11,39
,1296.261,427.1692,9,39
,1022.94,427.52,11,39
,1439.561,430.1433,11,39
,969.0666,429.6862,11,39
,1396.584,429.3299,9,39
,210.6589,432.7988,14,39
,1733.62,432.5376,9,39
,1888.54,433.5796,9,39
,1072.65,437.697,9,39
,1033.285,442.4824,9,39
,756.7423,446.4291,12,39
,1880.564,447.9098,9,39
,869.5424,452.0932,0,39
,217.1281,453.4438,11,39
,1183.879,453.2617,7,39
,1444.491,452.56,11,39
,290.0566,456.9255,9,39
,923.9819,456.3529,16,39
,1330.195,460.8973,9,39
,1870.239,460.5725,9,39
,367.5992,461.6947,11,39
,175.125,466.1282,11,39
,1534.886,467.7333,16,39
,1043.13,468.6574,9,39
,1616.3,469.0147,16,39
,318.9952,470.7637,9,39
,85.5204,470.9444,7,39
,244.9167,471.619,11,39
,1365.837,472.4457,9,39
,1681.41,476.9895,9,39
,1833.739,476.1663,9,39
,1194.298,478.5568,7,39
,1812.096,478.7126,9,39
,821.0887,483.7167,7,39
,1796.785,486.2813,20,39
,1822.05,486.395,9,39
,715.365,490.9645,14,39
,1028.941,492.2257,11,39
,1054.694,497.3677,9,39
,1471.0,499.6522,11,39
,1811.156,504.4074,11,39
,1789.903,505.517,9,39
,1904.883,508.3128,10,39
,202.1472,507.742,11,39
,828.6338,507.7385,8,39
,1391.508,508.4094,9,39
,1697.042,510.4771,16,39
,601.641,512.0833,9,39
,1672.171,519.1382,14,39
,1953.867,519.5657,16,39
,247.6479,522.9583,12,39
,1462.479,528.1435,11,39
,690.8115,533.9235,11,39
,1480.816,534.4515,12,39
,635.6074,529.8745,11,39
,1402.349,538.2819,13,39
,1010.074,543.2597,21,39
,161.3714,544.412,16,39
,1694.617,546.8264,16,39
,1247.029,550.8855,12,39
,533.289,552.1009,9,39
,917.2686,552.5543,7,39
,1449.068,555.9092,9,39
,1180.618,555.7253,7,39
,1334.957,553.8172,11,39
,1413.934,555.9945,16,39
,1777.996,558.7253,16,39
,1156.753,559.038,7,39
,1052.804,560.5047,9,39
,1217.333,561.6572,16,39
,668.9219,563.0034,11,39
,1688.616,563.6164,16,39
,1314.99,565.0162,11,39
,524.5714,565.4451,9,39
,1830.826,559.9733,7,39
,1114.851,571.7928,9,39
,1645.912,571.784,14,39
,279.7823,571.3741,9,39
,1976.755,574.8495,9,39
,1794.176,575.2486,11,39
,1185.705,581.3952,16,39
,807.9626,580.8879,7,39
,1206.93,583.5,21,39
,1952.121,586.3542,7,39
,255.5417,586.2503,9,39
,1265.827,589.1844,9,39
,1900.776,586.3592,21,39
,1131.726,588.5063,11,39
,1328.847,589.3872,16,39
,1847.601,588.9762,11,39
,640.0343,591.7983,9,39
,1083.492,593.5252,8,39
,223.1943,599.4051,9,39
,1764.588,599.9929,16,39
,1919.853,599.6828,11,39
,384.6111,605.5556,11,39
,1172.315,606.828,16,39
,1022.138,607.6022,21,39
,25.30694,610.5889,8,39
,1280.832,612.1024,0,39
,401.448,612.2309,9,39
,124.1922,613.681,18,39
,566.8173,615.467,9,39
,1715.441,617.0129,14,39
,1329.495,619.7055,8,39
,424.2783,620.6278,9,39
,1860.375,621.2246,11,39
,235.7447,623.9309,9,39
,580.9737,624.2105,9,39
,597.9584,624.7248,9,39
,1195.96,623.2257,15,39
,540.1708,625.5421,9,39
,1353.498,629.4495,11,39
,1823.139,629.1969,11,39
,1937.553,630.5447,12,39
,71.09198,631.2886,11,39
